FRED_symbol,date,lvl,series
LNS17000000,2019-05-01,150549,eeflow
LNS17000000,2019-06-01,150656,eeflow
LNS17000000,2019-07-01,151030,eeflow
LNS17000000,2019-08-01,151449,eeflow
LNS17000000,2019-09-01,151895,eeflow
LNS17000000,2019-10-01,152192,eeflow
LNS17000000,2019-11-01,152508,eeflow
LNS17000000,2019-12-01,152355,eeflow
LNS17000000,2020-01-01,151976,eeflow
LNS17000000,2020-02-01,152503,eeflow
LNS17000000,2020-03-01,150067,eeflow
LNS17000000,2020-04-01,128530,eeflow
LNS17000000,2020-05-01,123905,eeflow
LNS17000000,2020-06-01,129849,eeflow
LNS17000000,2020-07-01,134582,eeflow
LNS17000000,2020-08-01,137848,eeflow
LNS17000000,2020-09-01,140153,eeflow
LNS17000000,2020-10-01,141466,eeflow
LNS17000000,2020-11-01,143038,eeflow
LNS17000000,2020-12-01,143007,eeflow
LNS17000000,2021-01-01,143161,eeflow
LNS17000000,2021-02-01,143412,eeflow
LNS17000000,2021-03-01,144035,eeflow
LNS17000000,2021-04-01,144120,eeflow
LNS17000000,2021-05-01,144561,eeflow
LNS17000000,2021-06-01,145028,eeflow
LNS17000000,2021-07-01,145430,eeflow
LNS17000000,2021-08-01,146274,eeflow
LNS17000000,2021-09-01,147093,eeflow
LNS17000000,2021-10-01,147419,eeflow
LNS17000000,2021-11-01,148404,eeflow
LNS17000000,2021-12-01,149614,eeflow
LNS17000000,2022-01-01,149587,eeflow
LNS17000000,2022-02-01,150669,eeflow
LNS17000000,2022-03-01,151648,eeflow
LNS17000000,2022-04-01,151560,eeflow
LNS17000000,2022-05-01,151616,eeflow
LNS17000000,2022-06-01,151638,eeflow
LNS17000000,2022-07-01,151614,eeflow
LNS17000000,2022-08-01,151838,eeflow
LNS17000000,2022-09-01,152382,eeflow
LNS17000000,2022-10-01,152319,eeflow
LNS17000000,2022-11-01,152058,eeflow
LNS17000000,2022-12-01,152259,eeflow
LNS17000000,2023-01-01,153035,eeflow
LNS17000000,2023-02-01,153634,eeflow
LNS17000000,2023-03-01,154409,eeflow
LNS17000000,2023-04-01,154550,eeflow
LNS17000000,2023-05-01,154673,eeflow
LNS17000000,2023-06-01,154531,eeflow
LNS17000000,2023-07-01,154589,eeflow
